Anio,Mes,Codigo,Descripcion,ipc,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,reg_8
2015,Enero,0914101,Música y película digital                                                                           ,101.77,101.87,100.00,102.21,101.39,97.05,103.84,104.00,103.74
2015,Enero,0914102,Unidad de respaldo magnético                                                                        ,86.33,85.39,88.02,80.37,68.14,90.21,88.33,93.13,97.37
2015,Enero,0921101,Auto de juguete                                                                                     ,108.21,107.10,100.27,118.37,99.04,117.38,101.13,104.26,107.67
2015,Enero,0921102,Juegos de salón                                                                                     ,103.36,102.36,101.74,0.00,65.30,111.02,105.36,109.28,102.51
2015,Enero,0921103,Muñecas y muñecos                                                                                   ,104.21,103.20,111.01,107.29,102.33,111.09,100.00,100.00,111.31
2015,Enero,0921104,Consola de videojuego                                                                               ,94.82,94.16,88.50,102.58,0.00,108.84,86.89,102.71,94.22
2015,Enero,0922101,Implementos deportivos                                                                              ,107.56,105.61,107.01,117.07,106.71,109.26,108.20,106.62,112.57
2015,Enero,0922102,Instrumentos musicales                                                                              ,107.25,106.85,116.51,108.15,0.00,102.02,102.93,0.00,109.49
2015,Enero,0922103,Máquinas para ejercicios                                                                            ,106.04,109.56,105.71,109.22,0.00,0.00,101.93,100.28,98.71
2015,Enero,0923101,Flores                                                                                              ,119.56,120.08,0.00,0.00,110.26,0.00,0.00,0.00,0.00
2015,Enero,0924101,Alimento para mascotas                                                                              ,115.85,115.79,115.26,110.92,123.16,121.08,112.40,112.73,117.66
2015,Enero,0925101,Servicio veterinario                                                                                ,106.37,105.75,113.17,100.00,110.99,109.19,105.48,100.00,133.89
2015,Enero,0931101,Entrada al estadio                                                                                  ,101.34,131.93,100.00,67.08,100.00,86.60,87.36,100.00,100.00
2015,Enero,0931102,Servicio de fiestas                                                                                 ,115.50,122.25,116.27,100.99,100.00,111.20,123.30,100.00,120.62
2015,Enero,0931201,Clases deportivas                                                                                   ,104.26,103.25,107.24,113.13,103.09,114.72,105.27,100.05,98.89
2015,Enero,0931202,Clases recreativas                                                                                  ,109.58,110.47,102.91,100.00,100.00,0.00,100.00,100.00,100.00
2015,Enero,0932101,Entrada al cine                                                                                     ,130.08,130.96,125.00,120.00,100.00,150.00,120.00,100.00,0.00
2015,Enero,0932102,Presentaciones artísticas                                                                           ,71.05,70.71,70.71,70.71,141.42,70.71,70.71,0.00,0.00
2015,Enero,0933101,Juegos de azar                                                                                      ,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2015,Enero,0941101,Textos escolares                                                                                    ,107.16,107.59,111.90,103.68,101.52,110.59,108.74,99.93,101.04
2015,Enero,0942101,Diarios                                                                                             ,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00
2015,Enero,0942102,"Revistas, periódicos y otros                                                                        ",106.50,104.50,113.46,107.90,108.72,110.11,104.20,113.97,111.12
2015,Enero,0943101,Cuadernos  y útiles                                                                                 ,109.88,110.58,108.50,110.33,107.66,113.23,108.60,108.27,103.52
2015,Enero,0943102,Lápices  y reglas                                                                                   ,109.22,110.22,107.03,107.19,112.92,111.06,105.23,113.39,105.88
2015,Enero,0951101,Servicios de viajes todo incluido dentro del país                                                   ,123.50,134.77,122.25,115.67,100.00,116.56,111.11,96.32,116.70
2015,Enero,0951102,Servicios de viajes todo incluido fuera del país                                                    ,168.53,168.53,168.53,168.53,168.53,168.53,168.53,168.53,168.53
